university_name,country,qs_rank,program_name,standardized_program_name,degree_type,program_level,program_category,program_duration_years,tuition_fee_usd,scholarship_available,min_ielts_overall,min_ielts_band,toefl_score,duolingo_score,min_gpa,gre_required,min_gre_score,work_experience_required,field_requirements
Carleton University,Canada,781,Bachelor of Science in Cybersecurity,Cybersecurity,BSc,bachelors,cs,3.0,15500,No,6.0,6.5,81,110,2.5,0,0,0,Strong background in Mathematics; basic programming skills preferred
Carleton University,Canada,781,Bachelor of Science in Economics,Economics,BSc,bachelors,business,3.0,16000,No,6.0,6.5,81,110,2.5,0,0,0,No specific background required; Mathematics proficiency preferred
Carleton University,Canada,781,Bachelor of Science in Human Resource Management,Human Resource Management,BSc,bachelors,business,3.0,16000,No,6.0,6.5,81,110,2.5,0,0,0,No specific background required; Mathematics proficiency preferred
Carleton University,Canada,781,Bachelor of Science in Electrical Engineering,Electrical Engineering,BSc,bachelors,engineering,3.0,15500,No,6.0,6.5,81,110,2.5,0,0,0,Strong background in Mathematics and Physics required
Carleton University,Canada,781,Bachelor of Engineering in Biomedical Engineering,Biomedical Engineering,BEng,bachelors,engineering,4.0,15500,No,6.0,6.5,81,110,2.5,0,0,0,Strong background in Mathematics and Physics required
Carleton University,Canada,781,Bachelor of Science in Physics,Physics,BSc,bachelors,science,3.0,13500,Yes,6.0,6.5,81,110,2.5,0,0,0,Strong foundation in Mathematics and Science subjects required
Carleton University,Canada,781,Bachelor of Science in Statistics,Statistics,BSc,bachelors,science,3.0,13500,Yes,6.0,6.5,81,110,2.5,0,0,0,Strong foundation in Mathematics and Science subjects required
Carleton University,Canada,781,Bachelor of Science in Public Health,Public Health,BSc,bachelors,health,3.0,15000,Yes,6.0,6.5,81,110,2.5,0,0,0,Strong background in Biology and Chemistry preferred
Carleton University,Canada,781,Bachelor of Arts in Psychology,Psychology,BA,bachelors,social_science,3.0,15000,Yes,6.0,6.5,81,110,2.5,0,0,0,No specific background required; strong analytical and writing skills preferred
Carleton University,Canada,781,Bachelor of Arts in Anthropology,Anthropology,BA,bachelors,social_science,3.0,15000,Yes,6.0,6.5,81,110,2.5,0,0,0,No specific background required; strong analytical and writing skills preferred
Carleton University,Canada,781,Bachelor of Arts in Media and Journalism,Media and Journalism,BA,bachelors,arts,3.0,15000,No,6.0,6.5,81,110,2.5,0,0,0,No specific background required; strong language and critical thinking skills preferred
Carleton University,Canada,781,Bachelor of Arts in Music,Music,BA,bachelors,arts,3.0,15000,No,6.0,6.5,81,110,2.5,0,0,0,No specific background required; strong language and critical thinking skills preferred
Carleton University,Canada,781,Bachelor of Architecture,Architecture,BArch,bachelors,architecture,5.0,14000,No,6.0,6.5,81,110,2.5,0,0,0,Portfolio required; Mathematics and Art or Design background preferred
Carleton University,Canada,781,Bachelor of Education,Education,BEd,bachelors,education,4.0,13500,No,6.0,6.5,81,110,2.5,0,0,0,No specific background required; passion for teaching preferred
Carleton University,Canada,781,Bachelor of Science in Data Science,Data Science,BSc,bachelors,cs,3.0,15500,No,6.0,6.5,81,110,2.5,0,0,0,Strong background in Mathematics; basic programming skills preferred
Carleton University,Canada,781,Master of Science in Nursing,Nursing,MSc,masters,health,1.5,16500,No,6.5,7.0,86,115,2.8,1,300,0,"Undergraduate degree in Health Sciences, Biology, or Nursing required"
Bournemouth University,UK,801,Bachelor of Laws in International Law,International Law,LLB,bachelors,law,3.0,17500,Yes,5.5,6.0,74,100,2.5,0,0,0,No specific background required; strong analytical skills preferred
Bournemouth University,UK,801,Bachelor of Arts in Philosophy,Philosophy,BA,bachelors,arts,3.0,15000,Yes,5.5,6.0,74,100,2.5,0,0,0,No specific background required; strong language and critical thinking skills preferred
Bournemouth University,UK,801,Bachelor of Arts in English Literature,English Literature,BA,bachelors,arts,3.0,15000,Yes,5.5,6.0,74,100,2.5,0,0,0,No specific background required; strong language and critical thinking skills preferred
Bournemouth University,UK,801,Bachelor of Arts in Political Science,Political Science,BA,bachelors,social_science,3.0,13000,No,5.5,6.0,74,100,2.5,0,0,0,No specific background required; strong analytical and writing skills preferred
Bournemouth University,UK,801,Bachelor of Science in Medical Laboratory Science,Medical Laboratory Science,BSc,bachelors,health,3.0,14000,No,5.5,6.0,74,100,2.5,0,0,0,Strong background in Biology and Chemistry preferred
Bournemouth University,UK,801,Bachelor of Nursing,Nursing,BN,bachelors,health,3.0,14000,No,5.5,6.0,74,100,2.5,0,0,0,Strong background in Biology and Chemistry preferred
Bournemouth University,UK,801,Bachelor of Science in Biology,Biology,BSc,bachelors,science,3.0,14500,No,5.5,6.0,74,100,2.5,0,0,0,Strong foundation in Mathematics and Science subjects required
Bournemouth University,UK,801,Bachelor of Engineering in Industrial Engineering,Industrial Engineering,BEng,bachelors,engineering,4.0,14000,Yes,5.5,6.0,74,100,2.5,0,0,0,Strong background in Mathematics and Physics required
Bournemouth University,UK,801,Bachelor of Science in Chemical Engineering,Chemical Engineering,BSc,bachelors,engineering,3.0,14000,Yes,5.5,6.0,74,100,2.5,0,0,0,Strong background in Mathematics and Physics required
Bournemouth University,UK,801,Bachelor of Commerce in Supply Chain Management,Supply Chain Management,BCom,bachelors,business,3.0,16500,No,5.5,6.0,74,100,2.5,0,0,0,No specific background required; Mathematics proficiency preferred
Bournemouth University,UK,801,Bachelor of Science in Finance,Finance,BSc,bachelors,business,3.0,16500,No,5.5,6.0,74,100,2.5,0,0,0,No specific background required; Mathematics proficiency preferred
Bournemouth University,UK,801,Bachelor of Science in Computer Networks,Computer Networks,BSc,bachelors,cs,3.0,14500,No,5.5,6.0,74,100,2.5,0,0,0,Strong background in Mathematics; basic programming skills preferred
Bournemouth University,UK,801,Bachelor of Engineering in Software Engineering,Software Engineering,BEng,bachelors,cs,4.0,14500,No,5.5,6.0,74,100,2.5,0,0,0,Strong background in Mathematics; basic programming skills preferred
Bournemouth University,UK,801,Master of Science in Physics,Physics,MSc,masters,science,1.0,17000,No,6.0,6.5,79,105,2.8,0,0,0,Undergraduate degree in relevant Science field required
Bournemouth University,UK,801,Master of Science in Computer Science,Computer Science,MSc,masters,cs,1.0,18000,No,6.0,6.5,79,105,2.8,0,0,0,"Undergraduate degree in CS, Engineering, or Mathematics required"
Bournemouth University,UK,801,Master of Science in Nursing,Nursing,MSc,masters,health,1.0,19000,Yes,6.0,6.5,79,105,2.8,0,0,0,"Undergraduate degree in Health Sciences, Biology, or Nursing required"
Bournemouth University,UK,801,Master of Science in Cloud Computing,Cloud Computing,MSc,masters,cs,1.0,18000,No,6.0,6.5,79,105,2.8,0,0,0,"Undergraduate degree in CS, Engineering, or Mathematics required"
Bournemouth University,UK,801,Master of Arts in Sociology,Sociology,MA,masters,social_science,1.0,16500,No,6.0,6.5,79,105,2.8,0,0,0,Relevant undergraduate degree required; research experience preferred
Bournemouth University,UK,801,Master of Science in International Business,International Business,MSc,masters,business,1.0,16000,No,6.0,6.5,79,105,2.8,0,0,0,Undergraduate degree in any discipline; work experience preferred
Bournemouth University,UK,801,Master of Arts in History,History,MA,masters,arts,1.0,15000,No,6.0,6.5,79,105,2.8,0,0,0,Relevant undergraduate degree in Humanities required
Bournemouth University,UK,801,Master of Science in Chemical Engineering,Chemical Engineering,MSc,masters,engineering,1.0,17000,No,6.0,6.5,79,105,2.8,0,0,0,Undergraduate degree in Engineering or related STEM field required
Bournemouth University,UK,801,Master of Architecture,Architecture,MArch,masters,architecture,1.0,15500,No,6.0,6.5,79,105,2.8,0,0,0,Architecture or related design undergraduate degree required; portfolio required
De Montfort University,UK,801,Bachelor of Engineering in Biomedical Engineering,Biomedical Engineering,BEng,bachelors,engineering,4.0,16500,No,5.5,6.0,74,100,2.5,0,0,0,Strong background in Mathematics and Physics required
De Montfort University,UK,801,Bachelor of Arts in Sociology,Sociology,BA,bachelors,social_science,3.0,13000,Yes,5.5,6.0,74,100,2.5,0,0,0,No specific background required; strong analytical and writing skills preferred
De Montfort University,UK,801,Bachelor of Design in Interior Design,Interior Design,BDes,bachelors,architecture,4.0,15000,No,5.5,6.0,74,100,2.5,0,0,0,Portfolio required; Mathematics and Art or Design background preferred
De Montfort University,UK,801,Bachelor of Science in Human Resource Management,Human Resource Management,BSc,bachelors,business,3.0,15000,No,5.5,6.0,74,100,2.5,0,0,0,No specific background required; Mathematics proficiency preferred
De Montfort University,UK,801,Bachelor of Science in Biotechnology,Biotechnology,BSc,bachelors,science,3.0,15000,No,5.5,6.0,74,100,2.5,0,0,0,Strong foundation in Mathematics and Science subjects required
De Montfort University,UK,801,Bachelor of Arts in Philosophy,Philosophy,BA,bachelors,arts,3.0,14000,No,5.5,6.0,74,100,2.5,0,0,0,No specific background required; strong language and critical thinking skills preferred
De Montfort University,UK,801,Bachelor of Science in Cybersecurity,Cybersecurity,BSc,bachelors,cs,3.0,14000,No,5.5,6.0,74,100,2.5,0,0,0,Strong background in Mathematics; basic programming skills preferred
De Montfort University,UK,801,Bachelor of Engineering in Environmental Engineering,Environmental Engineering,BEng,bachelors,engineering,4.0,16500,No,5.5,6.0,74,100,2.5,0,0,0,Strong background in Mathematics and Physics required
De Montfort University,UK,801,Bachelor of Arts in Political Science,Political Science,BA,bachelors,social_science,3.0,13000,Yes,5.5,6.0,74,100,2.5,0,0,0,No specific background required; strong analytical and writing skills preferred
De Montfort University,UK,801,Bachelor of Design in Industrial Design,Industrial Design,BDes,bachelors,architecture,4.0,15000,No,5.5,6.0,74,100,2.5,0,0,0,Portfolio required; Mathematics and Art or Design background preferred
De Montfort University,UK,801,Bachelor of Science in International Business,International Business,BSc,bachelors,business,3.0,15000,No,5.5,6.0,74,100,2.5,0,0,0,No specific background required; Mathematics proficiency preferred
De Montfort University,UK,801,Bachelor of Nursing,Nursing,BN,bachelors,health,3.0,17000,Yes,5.5,6.0,74,100,2.5,0,0,0,Strong background in Biology and Chemistry preferred
De Montfort University,UK,801,Bachelor of Arts in Linguistics,Linguistics,BA,bachelors,arts,3.0,14000,No,5.5,6.0,74,100,2.5,0,0,0,No specific background required; strong language and critical thinking skills preferred
De Montfort University,UK,801,Bachelor of Science in Artificial Intelligence,Artificial Intelligence,BSc,bachelors,cs,3.0,14000,No,5.5,6.0,74,100,2.5,0,0,0,Strong background in Mathematics; basic programming skills preferred
De Montfort University,UK,801,Bachelor of Engineering in Industrial Engineering,Industrial Engineering,BEng,bachelors,engineering,4.0,16500,No,5.5,6.0,74,100,2.5,0,0,0,Strong background in Mathematics and Physics required
De Montfort University,UK,801,Bachelor of Arts in International Relations,International Relations,BA,bachelors,social_science,3.0,13000,Yes,5.5,6.0,74,100,2.5,0,0,0,No specific background required; strong analytical and writing skills preferred
De Montfort University,UK,801,Bachelor of Education,Education,BEd,bachelors,education,4.0,13000,No,5.5,6.0,74,100,2.5,0,0,0,No specific background required; passion for teaching preferred
De Montfort University,UK,801,Bachelor of Commerce in Supply Chain Management,Supply Chain Management,BCom,bachelors,business,3.0,15000,No,5.5,6.0,74,100,2.5,0,0,0,No specific background required; Mathematics proficiency preferred
De Montfort University,UK,801,Master of Arts in Sociology,Sociology,MA,masters,social_science,1.0,14000,No,6.0,6.5,79,105,2.8,0,0,0,Relevant undergraduate degree required; research experience preferred
De Montfort University,UK,801,Master of Arts in Political Science,Political Science,MA,masters,social_science,1.0,14000,No,6.0,6.5,79,105,2.8,0,0,0,Relevant undergraduate degree required; research experience preferred
De Montfort University,UK,801,Master of Science in Development Studies,Development Studies,MSc,masters,social_science,1.0,14000,No,6.0,6.5,79,105,2.8,0,0,0,Relevant undergraduate degree required; research experience preferred
De Montfort University,UK,801,Master of Arts in Media and Communication,Media and Communication,MA,masters,social_science,1.0,14000,No,6.0,6.5,79,105,2.8,0,0,0,Relevant undergraduate degree required; research experience preferred
De Montfort University,UK,801,Master of Arts in English Literature,English Literature,MA,masters,arts,1.0,16500,No,6.0,6.5,79,105,2.8,0,0,0,Relevant undergraduate degree in Humanities required
De Montfort University,UK,801,Master of Fine Arts,Fine Arts,MFA,masters,arts,1.0,16500,No,6.0,6.5,79,105,2.8,0,0,0,Relevant undergraduate degree in Humanities required
De Montfort University,UK,801,Master of Arts in Journalism,Journalism,MA,masters,arts,1.0,16500,No,6.0,6.5,79,105,2.8,0,0,0,Relevant undergraduate degree in Humanities required
De Montfort University,UK,801,Master of Arts in History,History,MA,masters,arts,1.0,16500,No,6.0,6.5,79,105,2.8,0,0,0,Relevant undergraduate degree in Humanities required
De Montfort University,UK,801,Master of Arts in Philosophy,Philosophy,MA,masters,arts,1.0,16500,No,6.0,6.5,79,105,2.8,0,0,0,Relevant undergraduate degree in Humanities required
De Montfort University,UK,801,Master of Arts in Linguistics,Linguistics,MA,masters,arts,1.0,16500,No,6.0,6.5,79,105,2.8,0,0,0,Relevant undergraduate degree in Humanities required
De Montfort University,UK,801,Master of Laws,Law,LLM,masters,law,1.0,19000,No,6.0,6.5,79,105,2.8,0,0,0,LLB or equivalent law degree required
De Montfort University,UK,801,Master of Laws in International Law,International Law,LLM,masters,law,1.0,19000,No,6.0,6.5,79,105,2.8,0,0,0,LLB or equivalent law degree required
De Montfort University,UK,801,Master of Laws in Corporate Law,Corporate Law,LLM,masters,law,1.0,19000,No,6.0,6.5,79,105,2.8,0,0,0,LLB or equivalent law degree required
Keele University,UK,801,Bachelor of Arts in History,History,BA,bachelors,arts,3.0,13500,No,5.5,6.0,74,100,2.5,0,0,0,No specific background required; strong language and critical thinking skills preferred
Keele University,UK,801,Bachelor of Science in Mechanical Engineering,Mechanical Engineering,BSc,bachelors,engineering,3.0,16000,Yes,5.5,6.0,74,100,2.5,0,0,0,Strong background in Mathematics and Physics required
